season,player,team,phase,adj_price,ROI_z,impact_score_pos
2014,AB Dinda,Royal Challengers Bengaluru,bowl_mid,29055275.76,0.034166714,0.998460361
2021,NM Coulter-Nile,Mumbai Indians,bowl_death,66305829.22,0.033992882,0.863512644
2025,MR Marsh,Lucknow Super Giants,bat_pp,35683000,0.033909607,0.968736844
2014,IC Pandey,Chennai Super Kings,bowl_mid,29055275.76,0.033788765,0.987415499
2025,F du Plessis,Delhi Capitals,bat_pp,20990000,0.03349499,0.563243089
2018,M Vohra,Royal Challengers Bengaluru,bat_pp,16415807.79,0.033420938,0.439577572
2018,CR Brathwaite,Sunrisers Hyderabad,bat_death,29846923.26,0.033404523,0.56072123
2014,WP Saha,Punjab Kings,bat_death,42614404.44,0.033400801,0.800495843
2015,RS Bopara,Sunrisers Hyderabad,bowl_pp,17455333.73,0.033349374,0.591222008
2024,HV Patel,Punjab Kings,bowl_death,130283618.1,0.033204509,1.658085855
2014,BCJ Cutting,Rajasthan Royals,bowl_pp,15496147.07,0.033126647,0.5213579
2025,Akash Madhwal,Rajasthan Royals,bowl_pp,12594000,0.033013713,0.422272506
2019,JM Bairstow,Sunrisers Hyderabad,bat_pp,31773556.17,0.032901729,0.838307743
2018,M Ashwin,Royal Challengers Bengaluru,bowl_mid,32831615.59,0.032850643,1.08477269
2022,VG Arora,Punjab Kings,bowl_death,24875569.02,0.03277463,0.312564046
2014,KL Rahul,Sunrisers Hyderabad,bat_pp,19370183.84,0.032720709,0.508399398
2018,Mujeeb Ur Rahman,Punjab Kings,bowl_pp,32831615.59,0.032718271,1.090981404
2022,KD Karthik,Royal Challengers Bengaluru,bat_death,68407814.79,0.03268037,1.259378127
2014,L Balaji,Punjab Kings,bowl_mid,34866330.91,0.032654917,1.145137013
2022,JR Hazlewood,Royal Challengers Bengaluru,bowl_death,96392829.94,0.032509275,1.201567941
2022,DR Sams,Mumbai Indians,bowl_pp,32338239.72,0.03249193,1.067152877
2023,PD Salt,Delhi Capitals,bat_mid,23661722.65,0.032451407,0.313205642
2025,Naman Dhir,Mumbai Indians,bat_death,55098750,0.032298435,1.003412814
2016,KW Richardson,Royal Challengers Bengaluru,bowl_pp,32727728,0.032217232,1.070875136
2022,V Shankar,Gujarat Titans,bowl_mid,17412898.31,0.032147356,0.563013677
2014,IC Pandey,Chennai Super Kings,bowl_pp,29055275.76,0.032145634,0.948596997
2018,BCJ Cutting,Mumbai Indians,bat_death,32831615.59,0.032052901,0.593708662
2015,SA Abbott,Royal Challengers Bengaluru,bowl_pp,17455333.73,0.031981858,0.566978513
2022,SW Billings,Kolkata Knight Riders,bat_mid,24875569.02,0.031958028,0.324266943
2025,SM Curran,Chennai Super Kings,bat_mid,25188000,0.031877541,0.327512724
2025,Sandeep Sharma,Rajasthan Royals,bowl_pp,27287000,0.031798165,0.88123675
2025,V Shankar,Chennai Super Kings,bat_mid,12594000,0.031783743,0.163274519
2014,MM Sharma,Chennai Super Kings,bowl_mid,38740367.67,0.031716126,1.235795176
2016,KD Karthik,Gujarat Titans,bat_death,37636887.2,0.03155031,0.670764303
2025,JP Inglis,Punjab Kings,bat_mid,27287000,0.031496422,0.3505635
2013,MC Henriques,Royal Challengers Bengaluru,bat_death,36939715.39,0.031408021,0.655605051
2022,AF Milne,Chennai Super Kings,bowl_pp,23631790.57,0.031365374,0.752803882
2018,Basil Thampi,Sunrisers Hyderabad,bowl_pp,14177288.55,0.031357764,0.451515867
2018,Shubman Gill,Kolkata Knight Riders,bat_mid,26862230.93,0.031307676,0.343038287
2022,R Sai Kishore,Gujarat Titans,bowl_mid,37313353.52,0.031235986,1.172255058
2013,JD Unadkat,Royal Challengers Bengaluru,bowl_death,64644501.92,0.031179578,0.773493677
2016,DS Kulkarni,Gujarat Titans,bat_death,32727728,0.03117623,0.576904524
2014,VR Aaron,Royal Challengers Bengaluru,bowl_pp,38740367.67,0.030989419,1.219303771
2024,M Siddharth,Lucknow Super Giants,bowl_mid,26611122,0.030974744,0.82903627
2017,A Choudhary,Royal Challengers Bengaluru,bowl_pp,31196004.19,0.030964881,0.981077093
2017,AD Mathews,Delhi Capitals,bowl_death,31196004.19,0.03095793,0.370670961
2014,JO Holder,Sunrisers Hyderabad,bowl_mid,14527637.88,0.030926469,0.451885036
2014,AB Dinda,Royal Challengers Bengaluru,bowl_pp,29055275.76,0.030900925,0.911866443
2022,K Rabada,Punjab Kings,bowl_death,115049506.7,0.030899414,1.364486971
2017,Basil Thampi,Gujarat Titans,bat_death,13258301.78,0.030837517,0.231373167
2014,VR Aaron,Royal Challengers Bengaluru,bowl_mid,38740367.67,0.030830876,1.201302059
2017,MG Johnson,Mumbai Indians,bowl_mid,31196004.19,0.030827441,0.967250712
2025,SM Curran,Chennai Super Kings,bowl_mid,25188000,0.030799493,0.780260942
2014,R Dhawan,Punjab Kings,bowl_death,58110551.51,0.030681907,0.684438474
2022,Kuldeep Yadav,Delhi Capitals,bowl_pp,24875569.02,0.030660259,0.774610884
2018,SN Thakur,Chennai Super Kings,bowl_mid,38801000.24,0.030658899,1.196470785
2014,RG Sharma,Mumbai Indians,bat_mid,36803349.29,0.0304736,0.45746807
2018,YK Pathan,Sunrisers Hyderabad,bowl_mid,28354577.1,0.030468198,0.868905539
2016,KH Pandya,Mumbai Indians,bat_death,32727728,0.030448817,0.564520176
2025,Washington Sundar,Gujarat Titans,bat_pp,33584000,0.030386904,0.822002861
2022,Shahbaz Ahmed,Royal Challengers Bengaluru,bowl_mid,29850682.82,0.030351927,0.911261771
2022,Shahbaz Ahmed,Royal Challengers Bengaluru,bat_mid,29850682.82,0.030309802,0.369051569
2014,L Balaji,Punjab Kings,bowl_pp,34866330.91,0.030277842,1.072175584
2014,LR Shukla,Delhi Capitals,bowl_mid,29055275.76,0.030241474,0.883752342
2024,N Thushara,Mumbai Indians,bowl_death,53222244,0.030228005,0.617779392
2025,Abhishek Sharma,Sunrisers Hyderabad,bat_mid,39881000,0.030206625,0.491380515
2020,JR Hazlewood,Chennai Super Kings,bowl_mid,27787446.91,0.030201731,0.844078997
2016,NLTC Perera,Lucknow Super Giants,bat_mid,16363864,0.030161909,0.201323454
2022,R Sai Kishore,Gujarat Titans,bowl_death,37313353.52,0.030135073,0.431812422
2020,JR Hazlewood,Chennai Super Kings,bowl_pp,27787446.91,0.030102379,0.849540751
2024,JD Unadkat,Sunrisers Hyderabad,bowl_pp,17740748,0.030023965,0.540971914
2025,AK Markram,Lucknow Super Giants,bowl_pp,20990000,0.029938402,0.638227936
2014,M Muralitharan,Royal Challengers Bengaluru,bowl_pp,19370183.84,0.02990933,0.588403404
2022,C Sakariya,Delhi Capitals,bowl_death,52238694.93,0.029864933,0.599231202
2017,Rashid Khan,Sunrisers Hyderabad,bowl_mid,62392008.38,0.029852191,1.873301961
2019,LH Ferguson,Kolkata Knight Riders,bowl_mid,23108040.85,0.029737808,0.691153788
2014,MM Sharma,Chennai Super Kings,bowl_pp,38740367.67,0.029732268,1.169840154
2024,LH Ferguson,Royal Challengers Bengaluru,bowl_pp,22175935,0.029700622,0.668932397
2025,JG Bethell,Royal Challengers Bengaluru,bat_pp,27287000,0.029667764,0.652990814
2014,GJ Bailey,Punjab Kings,bat_death,62953097.47,0.029658738,1.060003164
2022,DR Sams,Mumbai Indians,bowl_mid,32338239.72,0.029569015,0.961735953
2014,Z Khan,Mumbai Indians,bowl_death,50362477.98,0.029352724,0.568009448
2017,KV Sharma,Mumbai Indians,bowl_mid,49913606.71,0.02924072,1.467944473
2016,CH Morris,Delhi Capitals,bowl_death,114547048,0.029203274,1.285473349
2022,RV Uthappa,Chennai Super Kings,bat_pp,24875569.02,0.029180733,0.586093336
2015,RS Bopara,Sunrisers Hyderabad,bat_mid,17455333.73,0.029116273,0.207306832
2016,TG Southee,Mumbai Indians,bowl_mid,40909660,0.029115695,1.197996758
2013,MC Henriques,Royal Challengers Bengaluru,bowl_pp,36939715.39,0.029028905,1.08907791
2019,LH Ferguson,Kolkata Knight Riders,bowl_pp,23108040.85,0.028962817,0.679733505
2016,KJ Abbott,Punjab Kings,bowl_death,34364114.4,0.028919064,0.38196965
2022,PVD Chameera,Lucknow Super Giants,bat_death,24875569.02,0.028863918,0.408569069
2014,JD Unadkat,Delhi Capitals,bowl_death,54236514.74,0.028839839,0.60124293
2017,Rashid Khan,Sunrisers Hyderabad,bowl_death,62392008.38,0.028771447,0.690046781
2014,Parvez Rasool,Sunrisers Hyderabad,bowl_pp,18401674.65,0.02870669,0.536506776
2018,UT Yadav,Royal Challengers Bengaluru,bowl_pp,62678538.85,0.028699903,1.826981024
2025,Priyansh Arya,Punjab Kings,bat_mid,39881000,0.028552067,0.4644653
2022,Yash Dayal,Gujarat Titans,bowl_pp,39800910.43,0.028546759,1.153943548
2019,SL Malinga,Mumbai Indians,bowl_mid,28885051.06,0.028462413,0.82688948
2023,Vivrant Sharma,Sunrisers Hyderabad,bat_mid,30760239.44,0.02831342,0.355248074
2019,P Ray Barman,Royal Challengers Bengaluru,bowl_pp,21663788.3,0.028207012,0.620620667
2020,CV Varun,Kolkata Knight Riders,bowl_death,55574893.81,0.02818475,0.602390374
2025,Yash Thakur,Punjab Kings,bowl_pp,16792000,0.028101603,0.479256778
2025,Fazalhaq Farooqi,Rajasthan Royals,bowl_death,20990000,0.028090455,0.226771714
2022,DJ Willey,Royal Challengers Bengaluru,bowl_pp,24875569.02,0.027944062,0.705987976
2023,H Klaasen,Sunrisers Hyderabad,bat_mid,62112021.95,0.02792505,0.707488373
2014,R Dhawan,Punjab Kings,bowl_mid,58110551.51,0.027867016,1.628726212
2014,TG Southee,Rajasthan Royals,bowl_pp,23244220.6,0.027834228,0.657096149
2018,BCJ Cutting,Mumbai Indians,bowl_mid,32831615.59,0.027671652,0.913755398
2025,Fazalhaq Farooqi,Rajasthan Royals,bowl_mid,20990000,0.027556448,0.581752553
2023,Mukesh Kumar,Delhi Capitals,bowl_death,65069737.28,0.027443157,0.687162854
2014,MG Johnson,Punjab Kings,bowl_death,125906194.9,0.027429364,1.32896754
2022,CJ Jordan,Chennai Super Kings,bowl_death,44776024.23,0.027426511,0.472572734
2025,M Theekshana,Rajasthan Royals,bowl_mid,46178000,0.027420277,1.273531146
2025,Sandeep Sharma,Rajasthan Royals,bowl_mid,27287000,0.027387832,0.751650698
2018,V Shankar,Delhi Capitals,bat_death,47755077.22,0.027344,0.746595219
2023,Mayank Dagar,Sunrisers Hyderabad,bowl_pp,21295550.38,0.027337709,0.591269859
2016,M Ashwin,Lucknow Super Giants,bowl_death,73637388,0.027289741,0.773392858
2013,JP Faulkner,Rajasthan Royals,bowl_pp,49252953.85,0.027269713,1.364104385
2025,MJ Santner,Mumbai Indians,bowl_pp,20990000,0.027235922,0.580616362
2025,J Overton,Chennai Super Kings,bowl_pp,15742500,0.027229795,0.435364303
2014,JJ Bumrah,Mumbai Indians,bowl_pp,23244220.6,0.027227233,0.642766511
2018,C de Grandhomme,Royal Challengers Bengaluru,bowl_mid,32831615.59,0.027169457,0.897172233
2019,SE Rutherford,Delhi Capitals,bowl_mid,28885051.06,0.027152747,0.788841109
2025,JP Inglis,Punjab Kings,bat_pp,27287000,0.027087804,0.599584555
2025,MM Sharma,Delhi Capitals,bowl_pp,23089000,0.027080513,0.635033681
2018,SR Watson,Chennai Super Kings,bat_mid,59693846.52,0.027036335,0.658304858
2022,Shahbaz Ahmed,Royal Challengers Bengaluru,bat_death,29850682.82,0.027026759,0.461754495
2022,R Ashwin,Rajasthan Royals,bowl_death,62188922.54,0.026990193,0.646148272
2018,Sandeep Sharma,Sunrisers Hyderabad,bowl_mid,44770384.89,0.026953387,1.213687245
2022,UT Yadav,Kolkata Knight Riders,bat_death,24875569.02,0.026889293,0.383016537
2022,SA Abbott,Sunrisers Hyderabad,bowl_death,29850682.82,0.026879066,0.308903866
2017,KV Sharma,Mumbai Indians,bowl_pp,49913606.71,0.026831372,1.360180599
2016,DR Smith,Gujarat Titans,bat_pp,37636887.2,0.026804634,0.818920333
2018,Mujeeb Ur Rahman,Punjab Kings,bowl_death,59693846.52,0.026762441,0.615112209
2013,JP Faulkner,Rajasthan Royals,bowl_mid,49252953.85,0.026699753,1.322641512
2017,VR Aaron,Punjab Kings,bowl_mid,43674405.87,0.026586261,1.167849522
2018,MM Ali,Royal Challengers Bengaluru,bowl_pp,25369884.77,0.02658389,0.684970365
2013,DJG Sammy,Sunrisers Hyderabad,bowl_death,52331263.46,0.026491902,0.533921393
2015,EJG Morgan,Sunrisers Hyderabad,bat_mid,26183000.59,0.026484008,0.2828478
2013,DJG Sammy,Sunrisers Hyderabad,bowl_mid,52331263.46,0.026469456,1.393185226
2025,A Raghuvanshi,Kolkata Knight Riders,bat_mid,31485000,0.026456734,0.339773581
2018,Imran Tahir,Chennai Super Kings,bowl_pp,14923461.63,0.026454268,0.40095909
2020,CJ Jordan,Punjab Kings,bowl_mid,41681170.36,0.026412022,1.107246134
2021,Mujeeb Ur Rahman,Sunrisers Hyderabad,bowl_pp,13261165.84,0.026400609,0.355574328
2025,Fazalhaq Farooqi,Rajasthan Royals,bowl_pp,20990000,0.026355024,0.561837354
2024,M Siddharth,Lucknow Super Giants,bowl_pp,26611122,0.02623441,0.709037564
2025,JP Inglis,Punjab Kings,bat_death,27287000,0.026206295,0.410450974
2019,SM Curran,Punjab Kings,bowl_death,103986183.8,0.02615042,1.047590302
2018,CR Brathwaite,Sunrisers Hyderabad,bowl_pp,29846923.26,0.026102096,0.79124266
2025,B Kumar,Royal Challengers Bengaluru,bowl_death,112821250,0.026101012,1.13450163
2022,HV Patel,Royal Challengers Bengaluru,bowl_death,133706183.5,0.026089712,1.343947039
2020,EJG Morgan,Kolkata Knight Riders,bat_death,72942048.13,0.02608195,1.09247581
2014,MC Henriques,Sunrisers Hyderabad,bowl_pp,19370183.84,0.025985279,0.511205914
2018,MM Sharma,Punjab Kings,bowl_pp,35816307.91,0.025914604,0.942670987
2017,NM Coulter-Nile,Kolkata Knight Riders,bowl_mid,54593007.34,0.025907429,1.422538225
2014,Shakib Al Hasan,Kolkata Knight Riders,bat_death,54236514.74,0.025826591,0.805112441
2025,NT Ellis,Chennai Super Kings,bowl_pp,20990000,0.025786836,0.549724701
2015,P Kumar,Sunrisers Hyderabad,bowl_pp,38401734.2,0.025771666,1.005143545
2016,DS Kulkarni,Gujarat Titans,bowl_mid,32727728,0.02575705,0.847841363
2022,MJ Santner,Chennai Super Kings,bowl_pp,23631790.57,0.025714315,0.617172177
2022,NM Coulter-Nile,Rajasthan Royals,bowl_pp,24875569.02,0.02568057,0.648802371
2022,VG Arora,Punjab Kings,bowl_mid,24875569.02,0.025613884,0.640842167
2014,R Bhatia,Rajasthan Royals,bat_death,32929312.52,0.025573065,0.484475351
2016,STR Binny,Royal Challengers Bengaluru,bat_death,32727728,0.025542133,0.4809829
2025,PWH de Silva,Rajasthan Royals,bowl_mid,55098750,0.02554014,1.415362316
2025,A Raghuvanshi,Kolkata Knight Riders,bat_pp,31485000,0.02546027,0.652954529
2025,KH Pandya,Royal Challengers Bengaluru,bowl_mid,60346250,0.025294878,1.535272599
2022,RV Uthappa,Chennai Super Kings,bat_mid,24875569.02,0.025284667,0.25655468
2025,RD Chahar,Sunrisers Hyderabad,bowl_mid,33584000,0.025246756,0.852787083
2018,MG Johnson,Kolkata Knight Riders,bowl_mid,29846923.26,0.025220548,0.75710604
2015,D Wiese,Royal Challengers Bengaluru,bowl_pp,48874934.44,0.025175324,1.249671916
2025,R Shepherd,Royal Challengers Bengaluru,bowl_pp,15742500,0.025087997,0.401120113
2022,KH Pandya,Lucknow Super Giants,bowl_death,102611722.2,0.025031167,0.990559186
2015,A Mishra,Delhi Capitals,bowl_mid,61093668.04,0.024953778,1.533328216
2018,CR Brathwaite,Sunrisers Hyderabad,bowl_mid,29846923.26,0.024934947,0.748532443
2022,YS Chahal,Rajasthan Royals,bowl_mid,80845599.3,0.024879799,2.02304651
2014,M Morkel,Kolkata Knight Riders,bowl_death,54236514.74,0.024879105,0.520469488
2016,RR Pant,Delhi Capitals,bat_mid,31091341.6,0.024871977,0.315427422
2019,VR Aaron,Rajasthan Royals,bowl_death,34662061.27,0.024676294,0.329983986
2017,P Negi,Royal Challengers Bengaluru,bat_mid,15598002.1,0.024655499,0.156867315
2018,SN Thakur,Chennai Super Kings,bowl_pp,38801000.24,0.024606662,0.969684328
2023,AU Rashid,Sunrisers Hyderabad,bowl_pp,23661722.65,0.024596075,0.591080881
2018,A Mishra,Delhi Capitals,bowl_mid,59693846.52,0.024594451,1.476621958
2014,TG Southee,Rajasthan Royals,bowl_mid,23244220.6,0.024588287,0.574838531
2014,PA Patel,Royal Challengers Bengaluru,bat_pp,27118257.37,0.02455388,0.543747802
2014,JP Duminy,Delhi Capitals,bowl_mid,42614404.44,0.024438586,1.047454359
2025,Washington Sundar,Gujarat Titans,bowl_mid,33584000,0.024425815,0.825057287
2016,DR Smith,Gujarat Titans,bowl_mid,37636887.2,0.024370995,0.922549286
2019,AR Patel,Delhi Capitals,bowl_death,72212627.65,0.024348391,0.678563164
2025,Abdul Samad,Lucknow Super Giants,bat_death,44079000,0.024344117,0.620336063
2014,Shakib Al Hasan,Kolkata Knight Riders,bowl_mid,54236514.74,0.024333724,1.32740351
2018,S Kaul,Sunrisers Hyderabad,bowl_mid,56709154.19,0.024302471,1.386137183
2018,Washington Sundar,Royal Challengers Bengaluru,bat_death,47755077.22,0.024267051,0.67015601
2018,Shakib Al Hasan,Sunrisers Hyderabad,bat_mid,29846923.26,0.024258499,0.295333818
2025,PWH de Silva,Rajasthan Royals,bowl_death,55098750,0.024215729,0.515000067
2025,Shahbaz Ahmed,Lucknow Super Giants,bowl_mid,25188000,0.024210216,0.613331077
2019,GH Vihari,Delhi Capitals,bowl_mid,28885051.06,0.024196326,0.7029512
2022,Shivam Mavi,Kolkata Knight Riders,bowl_death,90173937.68,0.024030126,0.836549658
2023,J Little,Gujarat Titans,bowl_death,52055789.82,0.024017848,0.482684735
2015,JD Unadkat,Delhi Capitals,bowl_mid,19200867.1,0.024005185,0.463584088
2024,TM Head,Sunrisers Hyderabad,bat_pp,75398179,0.024003185,1.480308963
2014,CA Lynn,Kolkata Knight Riders,bat_pp,25181238.99,0.023979879,0.493943572
2022,R Parag,Rajasthan Royals,bat_death,47263581.13,0.023978742,0.656170125
2022,JO Holder,Lucknow Super Giants,bowl_death,108830614.4,0.023924926,1.005323939
2016,DR Smith,Gujarat Titans,bat_mid,37636887.2,0.023901297,0.36693137
2017,MG Johnson,Mumbai Indians,bowl_pp,31196004.19,0.023836856,0.755236
2025,R Sai Kishore,Gujarat Titans,bowl_pp,20990000,0.023805172,0.507479515
2019,SL Malinga,Mumbai Indians,bowl_pp,28885051.06,0.023736025,0.696331231
2018,SA Yadav,Mumbai Indians,bat_pp,47755077.22,0.023725192,0.927514784
2018,Mujeeb Ur Rahman,Punjab Kings,bowl_mid,59693846.52,0.023711372,1.423602883
2023,RR Rossouw,Delhi Capitals,bat_death,54421962.09,0.023665679,0.746688391
2018,Shakib Al Hasan,Sunrisers Hyderabad,bat_death,29846923.26,0.023607635,0.408609027
2014,AR Patel,Punjab Kings,bat_mid,14527637.88,0.023590896,0.13979419
2022,A Manohar,Gujarat Titans,bat_death,32338239.72,0.023566966,0.442031374
2016,A Nehra,Sunrisers Hyderabad,bowl_death,90001251.99,0.0234734,0.81610721
2018,BCJ Cutting,Mumbai Indians,bowl_death,32831615.59,0.023294282,0.29549706
2018,Shivam Mavi,Kolkata Knight Riders,bowl_death,44770384.89,0.023261491,0.402398518
2014,WP Saha,Punjab Kings,bat_mid,42614404.44,0.023240115,0.403965596
2023,Vivrant Sharma,Sunrisers Hyderabad,bowl_mid,30760239.44,0.023152718,0.716298945
2018,CH Gayle,Punjab Kings,bat_mid,29846923.26,0.023149284,0.281829733
2014,Y Venugopal Rao,Sunrisers Hyderabad,bat_mid,10653601.11,0.023067136,0.100239708
2018,F du Plessis,Chennai Super Kings,bat_pp,23877538.61,0.022883723,0.448515077
2025,SM Curran,Chennai Super Kings,bowl_pp,25188000,0.022881498,0.585346318
2020,CH Morris,Royal Challengers Bengaluru,bowl_death,138937234.5,0.022870751,1.228361968
2022,SN Thakur,Delhi Capitals,bowl_death,133706183.5,0.022838797,1.180507092
2014,UT Yadav,Kolkata Knight Riders,bowl_pp,50362477.98,0.022824495,1.167462688
2025,KK Ahmed,Chennai Super Kings,bowl_pp,50376000,0.022780882,1.165544807
2014,BE Hendricks,Punjab Kings,bowl_mid,34866330.91,0.022773916,0.798631762
2018,Kuldeep Yadav,Kolkata Knight Riders,bowl_mid,86556077.45,0.022756217,1.981071972
2022,OF Smith,Punjab Kings,bowl_death,74626707.05,0.022670703,0.654170878
2015,A Mishra,Delhi Capitals,bowl_death,61093668.04,0.02261356,0.534228802
2014,KV Sharma,Sunrisers Hyderabad,bowl_mid,72638189.39,0.022608175,1.651707458
2022,AK Markram,Sunrisers Hyderabad,bowl_mid,32338239.72,0.022506441,0.732024849
2013,MS Gony,Punjab Kings,bowl_death,61566192.31,0.022470919,0.535058665
2022,R Ashwin,Rajasthan Royals,bowl_mid,62188922.54,0.022468658,1.405376813
2018,R Tewatia,Delhi Capitals,bowl_mid,44770384.89,0.022344854,1.006169071
2014,RG Sharma,Mumbai Indians,bowl_mid,36803349.29,0.022332553,0.826662685
2016,SR Watson,Royal Challengers Bengaluru,bowl_death,155456708,0.022330668,1.342843
2018,Shivam Mavi,Kolkata Knight Riders,bowl_mid,44770384.89,0.022322611,1.005167496
2021,Shakib Al Hasan,Kolkata Knight Riders,bowl_mid,42435730.7,0.022318448,0.952573047
2016,STR Binny,Royal Challengers Bengaluru,bowl_mid,32727728,0.022296913,0.733944504
2015,GS Sandhu,Delhi Capitals,bowl_mid,29674067.34,0.022233693,0.663576972
2024,Yash Dayal,Royal Challengers Bengaluru,bowl_pp,55439837.5,0.022223049,1.251296822
2016,KJ Abbott,Punjab Kings,bowl_mid,34364114.4,0.022166406,0.76613105
2022,Yash Dayal,Gujarat Titans,bowl_mid,39800910.43,0.022164438,0.887262964
2013,SMSM Senanayake,Kolkata Knight Riders,bowl_death,76957740.39,0.022099436,0.658073754
2014,PP Ojha,Mumbai Indians,bowl_death,62953097.47,0.022097639,0.538276035
2021,AF Milne,Mumbai Indians,bowl_mid,42435730.7,0.022081889,0.942476476
2016,TG Southee,Mumbai Indians,bat_death,40909660,0.022028032,0.526443294
2014,KV Sharma,Sunrisers Hyderabad,bowl_death,72638189.39,0.022008797,0.618661205
2014,M Morkel,Kolkata Knight Riders,bowl_pp,54236514.74,0.02200248,1.211987572
2025,A Raghuvanshi,Kolkata Knight Riders,bat_death,31485000,0.021911356,0.403251667
2015,P Kumar,Sunrisers Hyderabad,bowl_mid,38401734.2,0.021894855,0.845659492
2022,SA Abbott,Sunrisers Hyderabad,bowl_pp,29850682.82,0.021877522,0.663265102
2018,STR Binny,Rajasthan Royals,bowl_mid,7461730.815,0.021795902,0.163575043
2018,Mandeep Singh,Royal Challengers Bengaluru,bat_mid,20892846.28,0.021769205,0.185519625
2021,SPD Smith,Delhi Capitals,bat_mid,29174564.85,0.021745093,0.258770847
2015,GS Sandhu,Delhi Capitals,bowl_pp,29674067.34,0.02174111,0.655229644
2022,PWH de Silva,Royal Challengers Bengaluru,bowl_death,133706183.5,0.021726845,1.12460361
2014,Z Khan,Mumbai Indians,bowl_pp,50362477.98,0.021643572,1.107059006
2014,M Morkel,Kolkata Knight Riders,bowl_mid,54236514.74,0.021636418,1.180265613
2019,VR Aaron,Rajasthan Royals,bowl_pp,34662061.27,0.021564159,0.759139609
2015,Z Khan,Delhi Capitals,bowl_death,69821334.91,0.021556369,0.582792107
2018,Washington Sundar,Royal Challengers Bengaluru,bowl_mid,47755077.22,0.021525205,1.033878394
2025,Azmatullah Omarzai,Punjab Kings,bowl_pp,25188000,0.02150022,0.550010944
2022,KL Nagarkoti,Delhi Capitals,bowl_pp,13681562.96,0.021484968,0.298541824
2022,Q de Kock,Lucknow Super Giants,bat_death,83955045.43,0.021422577,1.053927395
2014,R Bhatia,Rajasthan Royals,bowl_pp,32929312.52,0.021406761,0.715926403
2022,M Prasidh Krishna,Rajasthan Royals,bowl_death,124377845.1,0.021403293,1.03101117
2025,KK Ahmed,Chennai Super Kings,bowl_mid,50376000,0.021401086,1.084331597
2017,AD Mathews,Delhi Capitals,bowl_mid,31196004.19,0.021386904,0.671041695
2025,Mukesh Kumar,Delhi Capitals,bowl_death,83960000,0.021345161,0.694138392
2018,KV Sharma,Chennai Super Kings,bowl_death,74617308.15,0.021342972,0.616836366
2021,MC Henriques,Punjab Kings,bowl_mid,55696896.54,0.021340414,1.195463873
2023,J Little,Gujarat Titans,bowl_mid,52055789.82,0.021286396,1.114483903
2022,Kuldeep Yadav,Delhi Capitals,bat_death,24875569.02,0.021282377,0.310460532
2022,M Jansen,Sunrisers Hyderabad,bowl_pp,52238694.93,0.021274522,1.128721687
2025,JR Hazlewood,Royal Challengers Bengaluru,bowl_death,131187500,0.021247922,1.079794618
2018,JC Buttler,Rajasthan Royals,bat_pp,65663231.17,0.021095622,1.14434516
2025,Shahbaz Ahmed,Lucknow Super Giants,bowl_pp,25188000,0.021076105,0.539161403
2025,Arshdeep Singh,Punjab Kings,bowl_death,188910000,0.021004705,1.537628036
2022,MS Wade,Gujarat Titans,bat_pp,29850682.82,0.020994096,0.517923342
2022,WP Saha,Gujarat Titans,bat_mid,23631790.57,0.020926075,0.201713089
2022,M Jansen,Sunrisers Hyderabad,bowl_death,52238694.93,0.020903176,0.423201227
2022,AS Joseph,Gujarat Titans,bowl_pp,29850682.82,0.020879402,0.633004893
2018,SA Yadav,Mumbai Indians,bat_mid,47755077.22,0.020859289,0.406320493
2019,VR Aaron,Rajasthan Royals,bowl_mid,34662061.27,0.020849411,0.726860031
2025,MJ Santner,Mumbai Indians,bat_death,20990000,0.020795891,0.256654515
2023,H Klaasen,Sunrisers Hyderabad,bat_death,62112021.95,0.020753178,0.758092539
2014,JP Duminy,Delhi Capitals,bat_mid,42614404.44,0.020721163,0.360180532
2018,JJ Roy,Delhi Capitals,bat_pp,22385192.45,0.020635992,0.382312328
2016,CR Brathwaite,Delhi Capitals,bat_death,68728228.8,0.020626898,0.834330083
2014,JDS Neesham,Delhi Capitals,bowl_pp,19370183.84,0.020615813,0.405572936
2025,WG Jacks,Mumbai Indians,bowl_mid,55098750,0.020511762,1.13670386
2020,DW Steyn,Royal Challengers Bengaluru,bowl_pp,27787446.91,0.020500747,0.578566237
2022,Shahbaz Ahmed,Royal Challengers Bengaluru,bowl_pp,29850682.82,0.020500705,0.621523873
2017,A Choudhary,Royal Challengers Bengaluru,bowl_mid,31196004.19,0.020485169,0.642748597
2014,BJ Hodge,Rajasthan Royals,bat_death,46488441.21,0.020362882,0.557964122
2024,UT Yadav,Gujarat Titans,bowl_death,64310211.5,0.020290047,0.506169877
2018,Sandeep Sharma,Sunrisers Hyderabad,bowl_pp,44770384.89,0.02022495,0.919629789
2013,J Botha,Delhi Capitals,bowl_mid,55409573.08,0.020142815,1.12255486
2019,AR Patel,Delhi Capitals,bowl_mid,72212627.65,0.020079765,1.458392386
2020,RV Uthappa,Rajasthan Royals,bat_pp,41681170.36,0.020063931,0.693775934
2014,V Sehwag,Punjab Kings,bat_pp,61984588.28,0.020054213,1.031265848
2017,Rashid Khan,Sunrisers Hyderabad,bowl_pp,62392008.38,0.020039673,1.269855593
2013,DP Nannes,Chennai Super Kings,bowl_death,73879430.77,0.020036234,0.574436031
2016,RR Pant,Delhi Capitals,bat_death,31091341.6,0.020020574,0.367628401
2022,SA Abbott,Sunrisers Hyderabad,bowl_mid,29850682.82,0.020014338,0.600894334
